Textos_espanol,sdg
"La justicia ambiental procedimental se refiere a la equidad en los procesos de toma de decisiones. Reconoce que la victimización medioambiental, aunque es una injusticia en sí misma, suele estar respaldada por procedimientos de deliberación injustos. Aunque la criminología ecológica tiende a centrarse en la primera dimensión, la distributiva, de la justicia medioambiental, este artículo llama la atención sobre su contrapartida procedimental. Al hacerlo, demuestra cómo las nociones de justicia como reconocimiento y justicia como participación se manifiestan conjuntamente dentro de sus límites conceptuales. Para ello se utiliza como estudio de caso el proceso de consulta que se lleva a cabo con los pueblos indÃgenas sobre los proyectos de arenas bituminosas propuestos en el norte de Alberta (CanadÃ¡). A partir de entrevistas de ""élite"", el artículo ilustra cómo se han marginado las voces indígenas y se han desconocido los derechos que les confiere el Tratado dentro de este proceso. De este modo, al tratar de comprender los determinantes procesales de la injusticia distributiva, el artículo pretende animar a los estudiosos de la criminología verde a hacer lo mismo.",16
"PropÃ³sito - Existe poca investigaciÃ³n empÃrica sobre cÃ³mo han respondido las fuerzas de seguridad locales a la ciberdelincuencia. El objetivo de este trabajo es conocer: los organismos encargados de hacer cumplir la ley que los agentes creen que deberían ser los principales responsables de investigar los casos de ciberdelincuencia, sus percepciones sobre la capacidad actual de su organismo para responder a estos delitos y sus creencias sobre las mejores formas de mejorar la respuesta social a la ciberdelincuencia.DiseÃ±o/metodologÃa/enfoque - Los autores encuestaron a agentes de patrulla de los departamentos de policÃa metropolitana de Charlotte-Mecklenburg y Savannah-Chatham.Resultados - Los autores descubrieron que los agentes no creen que las fuerzas de seguridad locales deban ser las principales responsables de tratar los casos de ciberdelincuencia y tienen poca informaciÃ³n sobre cÃ³mo estÃ¡ abordando la ciberdelincuencia la direcciÃ³n superior. Los agentes indicaron que las mejores estrategias para hacer frente a la ciberdelincuencia eran un mayor cuidado de los ciudadanos en línea y mejoras en el sistema legal.Limitaciones/implicaciones de la investigación - Las fuerzas de seguridad locales ...",16
"Existen movimientos NIMBY similares contra las líneas de transmisión de energía y los oleoductos. En Alemania, ya existe un movimiento NIMBY contra la CAC mucho antes de su comercialización (Roehrl y Toth, 2009). En los países más pobres, el encarecimiento de la energía suele traducirse en una subida de los precios de los alimentos y puede provocar un aumento de la pobreza, conflictos sociales e incluso revueltas.",6
"Sin embargo, los gobiernos locales de los países en desarrollo suelen tener responsabilidades, niveles de autoridad y recursos más restringidos. A pesar de esta variabilidad, puede afirmarse que los gobiernos subnacionales de los países en desarrollo suelen carecer de poder en relación con los gobiernos nacionales, y a menudo operan con importantes limitaciones de recursos. Por ello, es probable que la capacidad a estos niveles sea más limitada que a nivel nacional. Estos proveedores van desde las grandes empresas de servicios públicos hasta los pequeños productores de carbón vegetal. Cada empresa puede dedicarse a todos o sólo a algunos aspectos de la industria.",6
"Así pues, en 1995, el consumo mundial de agua habría sido un 6% mayor y el agotamiento del agua de riego habría sido un 11% mayor, de no ser por el comercio internacional (de Fraiture et al., Los autores advierten contra la posibilidad de deducir que el comercio será útil para mitigar la escasez mundial de agua, dado que el ahorro de agua no siempre puede reasignarse a usos beneficiosos, y que las consideraciones políticas y económicas podrían influir más que la escasez de agua a la hora de determinar las estrategias nacionales de comercio. En su análisis de los datos que describen la disponibilidad de agua y el comercio internacional en 146 países, los autores constatan que las pautas comerciales observadas no coinciden con las previstas por la metáfora del agua virtual.",6
"Resumen Este artículo aborda cuestiones de justicia ambiental y conservación histórica tras el huracán Katrina en Nueva Orleans. En concreto, se examinan cuatro ámbitos principales a la luz de los fallos en la planificación posterior a la catástrofe durante la reconstrucción de la ciudad en el año siguiente a la tormenta. El primer ámbito de crítica es el problema de la confianza pública en los funcionarios de medio ambiente del gobierno de Luisiana. El segundo aspecto es la falta de planificación de la eliminación de escombros y la posibilidad de que esto pueda crear futuros focos de injusticia para la salud pública y el medio ambiente. En tercer lugar, el artículo aborda los problemas a los que se enfrentan los residentes, especialmente los pobres y la clase trabajadora, que intentan limpiar y reconstruir tras la tormenta. Y por Ãºltimo, el artÃculo destaca los problemas exclusivos de la reconstrucciÃ³n en los 20 distritos histÃ³ricos de Nueva Orleans, en particular las tensiones entre los conocimientos locales y la respuesta federal a la catÃ¡strofe.",6
"La cuestiÃ³n de la ""doble subvenciÃ³n"" tambiÃ©n se plantea en este contexto, ya que el precio del etanol en Estados Unidos, apoyado por el gobierno federal, genera precios de mercado mÃ¡s altos para el com, atrayendo asÃ una mayor producciÃ³n. Unos precios inadecuados para el agua y otros insumos pueden aumentar los costes pÃºblicos de mantener el programa de etanol. Un objetivo corolario es describir la gama de precios del agua de riego y otros costes de obtención de agua de riego en las explotaciones agrícolas de Estados Unidos. Los precios y costes varían sustancialmente a lo largo del país, oscilando entre muy bajos en algunas zonas en determinadas épocas del año y bastante elevados en otros lugares, especialmente durante los periodos de máxima demanda. Los precios y los costes aumentan con el tiempo en la mayoría de las zonas, lo que repercute notablemente en la eficiencia del uso del agua, la asignación de recursos hídricos, la eficiencia económica y los costes y rendimientos de las explotaciones. Las estrategias de regadío, así como la oferta y la demanda de agua, varían considerablemente entre las regiones orientales y occidentales de Estados Unidos.",6
"En la comunidad de inteligencia existe actualmente una tendencia a considerar que el terrorismo y otras amenazas globales exigen la participación activa de las empresas y otras comunidades sociales. Se pide a las empresas privadas que gestionen cuestiones de seguridad nacional, como el terrorismo, el cambio climÃ¡tico y la delincuencia organizada. El objetivo político general es hacer que ""toda la sociedad ""1 sea resistente frente a los desastres naturales y las catástrofes provocadas por el hombre. La Secretaria de Seguridad Nacional de EE.UU., Janet Napolitano (2011), lo expresó de la siguiente manera:   [La empresa de seguridad nacional va mucho más allá del DHS [Departamento de Seguridad Nacional] y del Gobierno federal... requiere no solo un enfoque de ""todo el Gobierno"", sino de ""toda la nación"". En algunos aspectos, las fuerzas de seguridad locales, los grupos comunitarios, los ciudadanos y el sector privado desempeÃ±an un papel tan importante en la seguridad nacional como el gobierno federal. Por eso me gusta decir que ""la seguridad nacional empieza por la seguridad local"".",16
"El libro de Megan Donaldson The Survival of the Secret Treaty: Publicity, Secrecy, and Legality in the International Order (La supervivencia de los tratados secretos: publicidad, secreto y legalidad en el orden internacional), de Megan Donaldson, relata cómo los abogados desempeñaron un papel importante pero complicado en las decisiones gubernamentales sobre si registrar o no los acuerdos secretos y cuándo hacerlo. Por un lado, estos abogados instaron a sus gobiernos a cumplir con los procesos de registro de la Sociedad de Naciones y la Carta de la ONU. Por otro lado, estos mismos abogados utilizaron sus habilidades de redacción e interpretación para permitir a sus gobiernos emplear el secreto cuando fuera necesario, al tiempo que ayudaban a sus clientes a minimizar el hecho y el tamaño de cualquier violación legal que se produjera. De este modo, fomentaban el cumplimiento de la ley en la fase inicial y reducían el alcance del incumplimiento en la fase final.",16
"Fundada en 1975 como mercado común regional, la CEDEAO se convirtió más tarde en un foro político implicado en la promoción de un entorno democrático y la defensa de los derechos humanos fundamentales. En julio de 1993 revisó su tratado para asumir la responsabilidad de regular los conflictos armados regionales, reconociendo el vínculo inextricable entre desarrollo y paz y seguridad. Así, ahora tiene un nuevo papel en la gestión y prevención de conflictos a través de su Consejo de Mediación y Seguridad, que supervisa la moratoria sobre la exportación, importación y fabricación de armas ligeras y municiones. Sin embargo, aún conserva un brazo militar, el Grupo de Observación de la Comunidad Económica de los Estados de África Occidental (generalmente conocido como ECOMOG). También participa en la guerra contra la drogadicción y el tráfico ilícito de drogas. Existen planes para introducir una moneda única, el eco, en 2020.",16
"Para más información sobre el proceso de evaluación y puntuación del Estudio Prospectivo sobre Competitividad, véase el capítulo sobre metodología. Como Partes Contratantes de la Comunidad de la Energía, todas las economías de Europa Sudoriental deben adoptar y aplicar una legislación sobre electricidad y gas que cumpla los requisitos del Tercer Paquete Energético de la UE. Se trata de una empresa importante, sobre todo teniendo en cuenta el tamaño relativamente pequeño de las economías (y los gobiernos) y la preocupación generalizada por la capacidad institucional. En general, la infraestructura de suministro de gas es deficiente en amplias zonas de Europa Sudoriental y el suministro de gas a los consumidores es, en el mejor de los casos, irregular. Aunque Albania, Kosovo y Montenegro no tienen sectores gasísticos en la actualidad, aspiran a crearlos.",7
"En este artículo, me opongo a la exageración de los efectos vinculantes del precedente en el common law y a la infravaloración de la relevancia del precedente en el derecho civil. Intento demostrar que los jueces y tribunales de ambos tipos de sistemas tienen que reconocer los precedentes relevantes y, a continuación, ofrecer razones persuasivas para seguirlos o no. Seguir ciegamente los precedentes, al igual que aplicar ciegamente las leyes, sólo es aceptable en el ""imperio de la jurisprudencia mecánica"". Ignorar los precedentes en nombre de la independencia judicial, por otra parte, sólo es aceptable en el imperio de la jurisprudencia arbitraria. Los sistemas jurídicos que suscriben el Estado de Derecho no pueden ser ni mecánicos ni arbitrarios. Tienen que preocuparse por la legitimidad del proceso judicial. Tienen que explicarse y tienen que hacerlo de forma persuasiva.",16
"Los datos energéticos están disponibles principalmente en los países desarrollados, e incluso en estos países no son tan detallados como se necesita para un análisis adecuado de la eficiencia energética industrial y el diseño de políticas. La evaluación comparativa es necesaria tanto a nivel tecnológico y de procesos como a nivel político. La gran distancia que hay hasta las mejores prácticas es un gran incentivo para que los gobiernos y las empresas lo hagan mejor.",6
"Al examinar la respuesta de Australia a la corrupciÃ³n polÃtica en PapÃºa Nueva Guinea (PNG), su vecino mÃ¡s cercano, ex colonia y ahora mayor receptor de ayuda australiana, el capÃtulo pone de relieve cÃ³mo los donantes pueden no estar a la altura de su retÃ³rica polÃtica anticorrupciÃ³n. Este fracaso, se argumenta, es producto de la relación diplomática más amplia entre Australia y Papúa Nueva Guinea. El resultado es una tensiÃ³n entre los objetivos declarados de los donantes (anticorrupciÃ³n) y las realidades polÃticas en las que operan. Demuestra que la forma en que los donantes negocian esta tensiÃ³n puede ser fundamental para la eficacia de sus esfuerzos anticorrupciÃ³n, especialmente cuando se trata de corrupciÃ³n polÃtica. En el caso de Papua Nueva Guinea, se argumenta que la mejor forma de combatir la corrupciÃ³n polÃtica es la de quienes estÃ¡n dispuestos a asumir riesgos polÃticos, riesgos que los organismos donantes no suelen estar en condiciones de asumir.",6
"Resumen Para entender qué impulsa a los líderes empresariales a elegir determinadas prácticas de gobierno corporativo es necesario mirar más allá de los rasgos individuales del líder, examinando el efecto de los elementos del entorno institucional sobre las decisiones directivas. Basándose en el enfoque contextual del liderazgo y en las ideas de la teoría institucional, este estudio examina el impacto de la integridad del gobierno en las prácticas de gobierno corporativo. Del estudio de campo se desprende que la integridad del gobierno tiene un efecto causal positivo en las decisiones y opciones de gobierno corporativo de los líderes empresariales. El impacto positivo de la integridad del gobierno en las acciones de los líderes empresariales también se confirma mediante un estudio de laboratorio, que muestra que la norma social de promover la integridad del liderazgo tiene un impacto positivo en la responsabilidad empresarial, especialmente en contextos en los que el gobierno carece de credibilidad. Específicamente, encontramos que la corrupción y el soborno por parte de los líderes corporativos es baja en contextos que son transparentes y alta en contextos con baja integridad gubernamental.",16
"Para que la Defensora del Pueblo Europeo tenga éxito en su función de exigir responsabilidades a la administración de la UE, es crucial que los ciudadanos estén bien informados sobre sus derechos en la UE y sepan a quién dirigirse para defenderlos. Una encuesta especial del Eurobarómetro de 2011 reveló que las respuestas nacionales relativas a la información de los ciudadanos sobre los derechos de la UE, su satisfacción con la administración de la UE y su conocimiento de las funciones del DPE varían mucho. El presente estudio examina empíricamente cómo la renta per cápita, el comercio intracomunitario, la antigüedad en la UE, la tradición de gobierno democrático, la gobernanza nacional en forma de voz y rendición de cuentas, la eficacia del gobierno, el Estado de Derecho y el control de la corrupción pueden explicar las diferentes respuestas nacionales.",16
"Durante mucho tiempo se ha achacado al régimen de aplicación pública de la ley en China su escasa disuasión de los delitos contra los valores. Recopilamos datos sobre los resultados de la aplicación pública de la ley a partir de los documentos divulgados por las empresas cotizadas, y descubrimos que los resultados de la aplicación de la ley han aumentado significativamente desde 2011, gracias a los esfuerzos realizados por las 38 oficinas regionales de la Comisión Reguladora de Valores de China. Sin embargo, debido a la falta de un régimen de aplicación privado fiable y a las limitadas sanciones pecuniarias, la aplicación general de la legislación sobre valores sigue considerándose deficiente. Además, existe un patrón destacado de aplicación selectiva. Las empresas privadas que cotizan en bolsa son objeto de una aplicación desproporcionadamente intensa por parte de los reguladores, tanto en términos de número como de gravedad de las sanciones, mientras que las empresas estatales, en particular las controladas por el gobierno central, disfrutan del trato más favorable, aunque la diferencia se ha reducido en los últimos años.",6
"Los â€˜fracasos constitucionalesâ€™ que marcaron el comienzo de la Primera y Segunda Guerras Mundiales y el surgimiento del â€˜constitucionalismo multinivelâ€™ de posguerra en Europa sugieren que tambiÃ©n el derecho de la ONU/OMC puede proteger eficazmente los bienes pÃºblicos internacionales sÃ³lo si el derecho de la ONU/OMC se interpreta y protege en beneficio de los ciudadanos de conformidad con los derechos humanos y otros â€˜principios de justiciaâ€™ reconocidos por todos los Estados miembros de la ONU. Este artículo analiza las recientes publicaciones de Philip Allott sobre el ""constitucionalismo internacional"" y argumenta que la necesaria transformación de las concepciones predominantes del ""derecho internacional entre Estados soberanos"" en un ""derecho constitucional multinivel de la humanidad"" requiere extender el ""constitucionalismo multinivel"" a la gobernanza de los bienes públicos de la ONU/OMC con el debido respeto al ""pluralismo constitucional"" que protege la diversidad individual y democrática, la subsidiariedad y la ""experimentación institucional"".",16
"ResumenEste documento pone de relieve las relaciones entre los derechos sobre los recursos, las prácticas de gobernanza y los conflictos en Nepal. El debate se centra en las políticas, las estrategias, las leyes y los reglamentos, así como en las decisiones y las prácticas reales de gobierno de los recursos naturales. El marco de la buena gobernanza se utiliza como base conceptual para analizar las relaciones. A efectos de este documento, este marco está orientado al consenso, es participativo, se rige por el Estado de derecho, es eficaz y eficiente, responsable y transparente, receptivo, equitativo e integrador. Dentro de este marco, el documento examina el papel de la gobernanza de los recursos en la creación o minimización de la escasez y el conflicto en Nepal. Se basa en mi actual proyecto de investigación sobre ""seguridad de los medios de subsistencia, seguridad medioambiental y mitigación de conflictos"" en Nepal. Destaca las relaciones de poder, los sentimientos de injusticia, la desconfianza, la intervención de las nuevas tecnologías, la contradicción entre las prácticas consuetudinarias y las leyes estatutarias como fuentes de investigación. Los conflictos por los recursos producen ...",16
"Mientras tanto, para apoyar la viabilidad financiera a largo plazo de los esfuerzos de electrificación rural, el gobierno central está asignando subvenciones destinadas a una serie de programas de electrificación sin conexión a la red previamente ejecutados, como muestra la Tabla 15. China ha alcanzado una tasa de electrificación del 99,4%, con un 99% en zonas rurales y ya un 100% en entornos urbanos, gracias a las agresivas medidas del gobierno y a su firme voluntad política. El gobierno chino calcula que sólo 1,5 millones de personas seguirán sin electricidad en 2020.",7
"Estos dispositivos pueden retrasar su consumo (el periodo de enfriamiento) durante un breve periodo mientras la temperatura interna se mantenga dentro de ciertos límites. El uso de la flexibilidad de la demanda mediante el control de las cargas también requiere la aceptación y aprobación del cliente. Entre las opciones están las siguientes. En el caso de los frigoríficos, los retrasos pueden ser de hasta 15 minutos; en el de los congeladores, de bastante más tiempo si los dispositivos permiten un enfriamiento más profundo y mayores diferencias de temperatura dentro del congelador (Vande Meerssche et al.,",6
"Las afirmaciones de Emile Durkheim sobre la justicia, la dignidad humana y el sistema de valores del individualismo moral en las complejas sociedades modernas forman parte del canon de ideas teÃ³ricas clÃ¡sicas que sustentan la investigaciÃ³n social. Sin embargo, estas afirmaciones a menudo se descuidan en los estudios sociojurÃdicos o se consideran alejadas de gran parte de la experiencia jurÃdica occidental actual. Este artÃculo examina las concepciones sociolÃ³gicas de Durkheim sobre la justicia, la dignidad y el individualismo para demostrar su utilidad para el estudio de los valores jurÃdicos en las sociedades occidentales contemporÃ¡neas. Aplicando estas ideas a temas tan diversos como el castigo y el uso de la tortura, por un lado, y la sexualidad y el uso del velo islámico, por otro, se argumenta que su trabajo arroja nueva luz sobre las controversias jurídicas actuales y proporciona ideas duraderas para el desarrollo de una sociología de los valores jurídicos.",16
"Los politólogos hablan de la ""securitización"" de las políticas públicas: el proceso mediante el cual los actores políticos u organizativos utilizan argumentos de seguridad para justificar la financiación de determinadas actividades o cuando el ""Estado de seguridad"" utiliza la retórica de la amenaza externa (o interna) como pretexto para entrar en nuevos ámbitos políticos o para desarrollar nuevas competencias.1 Estas ideas deberían resultar familiares a los historiadores de la política científica y tecnológica (C+T), ya que la idea misma de que los gobiernos deben intervenir para financiar y dirigir la ciencia fue en gran medida un producto del entorno de seguridad de la Guerra Fría. Desde el 11-S se ha construido una nueva amenaza: la amenaza del terrorismo internacional. Se dice que vivimos en ""una nueva era antiterrorista"" que tiene amplias implicaciones para las políticas públicas, incluida la política científica y tecnológica2.",16
"En 2008, vehementes debates sobre la libertad de expresión dividieron a Indonesia, después de que el gobierno volviera a presentar al Parlamento un proyecto de ley contra la pornografía. Los distintos bandos emplearon todo tipo de argumentos y perspectivas, siendo los principales los religiosos frente a los derechos humanos y el pluralismo. El principal problema de la nueva ley es su definiciÃ³n vaga y muy amplia de pornografÃa, que podrÃa amenazar los derechos de las mujeres, la expresiÃ³n cultural y la libertad de prensa. En el contexto de la democratizaciÃ³n de Indonesia despuÃ©s de Soeharto, se ha promovido progresivamente la libertad de expresiÃ³n, en particular mediante la adopciÃ³n de una garantÃa constitucional de la misma. Sin embargo, la constitucionalidad de la libertad de expresiÃ³n todavÃa necesita ser reexaminada exhaustivamente para avanzar en el desarrollo de los derechos humanos y la democracia.  Palabras clave: Antipornografía, Libertad de Expresión, Derechos Humanos",16
"Sin duda, esto tendrá un coste importante, pero el crecimiento económico no se verá limitado por la escasez de recursos naturales con valor comercial. Sin embargo, está limitado a los recursos naturales sin valor comercial. En consonancia con lo dicho en el capítulo 1, en la medida en que los impactos son externos, es decir, no son tenidos en cuenta por los participantes en el mercado, los recursos naturales pueden agotarse rápidamente con grandes pérdidas para las sociedades y los individuos. Ejemplos de ello son las selvas tropicales y los ecosistemas locales de todo el mundo. Esto nos remite a la cuestión del uso de la tierra y los servicios ecosistémicos que ésta proporciona. El cambio climÃ¡tico tambiÃ©n puede analizarse desde esta perspectiva, lo que exigirÃa considerar la capacidad de absorciÃ³n de la atmÃ³sfera terrestre como un recurso natural finito que se agota por la emisiÃ³n incesante de grandes cantidades de gases de efecto invernadero (GEI).",6
"En su sentencia en el asunto CanadÃ¡ (CiudadanÃa e InmigraciÃ³n) contra Vavilov, el Tribunal Supremo de CanadÃ¡ modificÃ³ radicalmente el Derecho administrativo canadiense.     En su mayor parte, el anÃ¡lisis del Tribunal fue comprensible y exhaustivo.     Pero en una serie de cuestiones clave, las implicaciones de Vavilov son oscuras. En orden de importancia, estas cuestiones no resueltas son: Â¿cÃ³mo se aplica Vavilov a los recursos internos legales, quÃ© marco rige la equidad procesal en el derecho administrativo, estÃ¡ el arbitraje sujeto a los principios del derecho administrativo, las decisiones administrativas que afectan a la Carta de Derechos y Libertades siguen siendo revisadas con deferencia, y cuÃ¡les son los fundamentos constitucionales de la revisiÃ³n judicial Vaviloviana?     En mi conferencia en memoria de Hugh Ketcheson QC, explicaré la importancia de estas cuestiones y expondré respuestas y soluciones fieles al marco de Vavilov.",16
