Textos_espanol,sdg
"Los municipios, normalmente encargados de los servicios pÃºblicos de agua, tambiÃ©n pueden tener funciones de planificaciÃ³n. Los ""Departamentos"" (gobierno subnacional situado entre las capas municipal y regional) contribuyen al desarrollo territorial y al equipamiento rural mediante una serie de subvenciones financieras a los municipios para inversiones relacionadas con las infraestructuras de agua y saneamiento, y las regiones tambiÃ©n pueden cofinanciar las redes de agua y saneamiento en el marco del Contrato de Plan Â£tat-Regions. Como el agua es un asunto regional en Bélgica, Flandes y Valonia respondieron por separado. En países unitarios como Japón (oficinas regionales de los distintos ministerios), Israel (Autoridad del Agua israelí) y Corea, los representantes de los ministerios competentes en las regiones son los principales responsables de la aplicación a nivel subnacional. Los servicios centrales que representan a los ministerios competentes en las regiones también pueden desempeñar un papel importante en los países que han descentralizado en cierta medida la elaboración de su política de aguas, ya sean Estados federales (Bélgica) o unitarios (Nueva Zelanda).",6
"Esto tiende a diluir la responsabilidad de la elaboración de tarifas y no contribuye a unas relaciones equilibradas entre los operadores privados y las autoridades municipales, regionales o federales. Para abordar el problema, recientemente se tomó la decisión de transferir la responsabilidad de la fijación de tarifas del nivel local a sujetos de la federación, con excepción de los grandes municipios. A partir de 2008, los operadores privados entregaron servicios de abastecimiento de agua y saneamiento al 20,5% de los residentes de estos países, lo que es considerablemente más alto que el promedio mundial (se estima que los operadores privados atienden alrededor del 10% de la población mundial).",6
"También en 2009, el Ministerio de Desarrollo Regional e Infraestructuras creó una entidad jurídica de derecho público, la Agencia de Desarrollo Regional del Abastecimiento de Agua, que coordina las actividades de las nuevas empresas y establece normativas y tarifas. La Agencia tiene a su cargo más de un millón de personas y más de 5.000 clientes industriales y comerciales. Una de las principales tareas de GENRC es establecer una metodología para la regulación de las tarifas del agua con el fin de garantizar una reforma tarifaria eficaz en las distintas ciudades y regiones. En el marco de las reformas, el Ministerio de Desarrollo EconÃ³mico creÃ³ en junio de 2009 dos empresas, Ltd ""Agua del Oeste"" y Ltd ""Agua del Este"", que se sumaron a las 60 empresas locales de distribuciÃ³n de agua propiedad del Estado. Estas empresas se ocupan del suministro de agua y del servicio de saneamiento. El principal objetivo de estas reformas es simplificar la organizaciÃ³n del suministro de agua y atraer inversiones a este sector.",6
"Lagunas en la gobernanza del agua en la ciudad-región de Venecia (cont.) Pero la capacidad de coordinación (horizontal o vertical) es relativamente débil. La región es responsable del control de la calidad del agua en las zonas situadas aguas arriba de la laguna, mientras que los vertidos y la aplicación de la normativa (incluidas las multas y sanciones) son responsabilidad de las provincias. En cambio, el control de la calidad del agua en la laguna corre a cargo de una combinación de organismos de la administración central, regional y municipal. En este contexto, se atenúa el vínculo entre los impactos aguas arriba y aguas abajo, y la coordinación de un control y una aplicación eficaces.",6
"Estos tipos de usos a pequeña escala generalmente se consideran “insignificantes” en términos de su impacto sobre el recurso en general. Fuente: Consulte los perfiles de países asociados con esta publicación en iounu.oeccl.org/enuironmentAuater-resources-aHocation-9789264229631-en.htm. Varios ejemplos de asignación (Territorio de Yukón en Canadá, la cuenca del río Amarillo en China, Costa Rica, Luxemburgo y la región de Waikato en Nueva Zelanda) también indican el uso del agua para emergencias o para hacer frente a circunstancias excepcionales o amenazas, como extinción de incendios, inundaciones, sequías. u otras emergencias no requieren derechos. En la mayoría de los casos, se utiliza para establecer el acceso prioritario al agua en épocas de escasez, cuando se han declarado “circunstancias excepcionales”, como en el caso de sequía.",6
"Formalmente, las autoridades provinciales eran responsables de las aguas subterráneas, las aguas superficiales siempre han sido responsabilidad de las autoridades regionales del agua. Desde 2009, todos los arreglos administrativos de las aguas subterráneas se han transferido a las autoridades regionales del agua, a excepción de las extracciones industriales, el suministro público de agua potable, etc. (Sin embargo, puede ser posible hacer esto bajo la Sección 6.13 “en virtud de la junta de agua por -leyes” y en el artículo 6.14 Por orden provincial se podrá declarar no aplicable el apartado 1 a las extracciones en las que la cantidad a extraer no supere los 10 m3 por hora.",6
"En particular, los recientes cambios en el sistema de concesión de permisos han creado una confusión considerable entre las entidades reguladas y los reguladores. Actualmente, la legislación sobre gestión de los recursos hídricos contiene numerosas disposiciones contradictorias, hecho que repercute negativamente en el estado y la calidad de las masas de agua. La Ley de Protección del Medio Ambiente de 1996 prevé el establecimiento de normas de calidad ambiental (incluida la calidad del agua). Consideraba las aguas subterráneas como parte de los recursos minerales, regulaba todos los aspectos del uso de las aguas subterráneas y contenía ciertas disposiciones sobre su protección.",6
"El seguimiento de la calidad del agua en la RS se lleva a cabo sistemáticamente desde el año 2000 e incluye el análisis de parámetros biológicos, físico-químicos, químicos y microbiológicos y de sustancias contaminantes específicas, así como de parámetros de la lista de sustancias prioritarias desde 2007. La evaluación de la calidad se lleva a cabo de conformidad con el Decreto sobre la clasificación de las aguas y la categorización de los cursos de agua (Boletín Oficial de la RS, n.º . El desarrollo de la red de vigilancia ambiental y los resultados del análisis de parámetros en la RS entre 2004 y 2010 se muestran en la tabla 7.1 siguiente.",6
"Ejemplos de técnicas de RP son la técnica de regresión hedónica y el método del coste del viaje. La primera puede utilizarse para estimar el valor del agua potable examinando cómo los precios de la propiedad dependen de la proximidad al agua potable (todo lo demás igual), mientras que el método del coste del viaje se ha utilizado principalmente para estimar valores recreativos, como el acceso al kayak, la pesca, etc. Ejemplos de técnicas de SP son la valoración contingente y los experimentos de elección discreta: basados en escenarios hipotéticos, son capaces de obtener la DAP individual por una amplia gama de bienes y servicios como el acceso a agua potable, agua de mejor sabor, acceso seguro al agua y valores recreativos.",6
"Los problemas de agua tambiÃ©n entorpecerÃ¡n la capacidad de los paÃses para producir alimentos. Por otra parte, el agua desempeÃ±a un papel central en la Estrategia de Crecimiento Verde de la OCDE porque unos sistemas hÃdricos bien gestionados pueden generar enormes beneficios para nuestra salud y nuestra economÃa (vÃ©ase OCDE, Water and Green Growth, de inminente publicaciÃ³n, 2012). En 2008, varios paquetes de medidas de recuperaciÃ³n incluyeron inversiones en infraestructuras hÃdricas.",6
"Este último ofrece productos separados para agua y saneamiento, a través del Programa de Agua Potable y Saneamiento Ambiental Rural (SWRESP). En 2007, el importe de los préstamos para el SWRESP ascendió a 20 millones de USD. Esta iniciativa, apoyada por el Programa de Servicios Medioambientales de USAID, se ampliará a todo el país con el objetivo de alcanzar las 10 000 conexiones en 2009. ",6
"Aunque las proyecciones específicas pueden variar un poco, el análisis actual sugiere que gran parte de este crecimiento se atribuirá a aumentos en la demanda de los sectores industrial y doméstico (OCDE, 2012, Burek et al., Por lo tanto, es probable que la participación de la agricultura en el uso total del agua aumente). caerá en comparación con otros sectores, pero seguirá siendo el mayor usuario en general durante las próximas décadas, tanto en términos de extracción como de consumo de agua2 (Figura 2).Aunque el estrés hídrico promedio global es solo del 11%, 31 países experimentan estrés hídrico entre el 25 % (que se define como el umbral mínimo de estrés hídrico) y el 70 %, y 22 países superan el 70 % y, por lo tanto, se encuentran bajo un grave estrés hídrico (ONU, 2018a). mayores impactos en la sostenibilidad de los recursos y un potencial creciente de conflictos entre los usuarios.",6
